Registration Number,Operator,Airframe Report Date,Airframe Hours,Airframe Landings,ATA and Code,Tracked By Equipment,Equipment Hours,Equipment Cycles,Equipment Landings,Equipment RIN,Item Type,Requirement Type,Disposition,Group,Description,Reference,Part Number,Serial Number,Work Order,Scheduled,Estimated Work Hours,Notes,Compliance Date,Compliance Hours,Compliance Landings,Compliance Cycles,Compliance RIN,Interval Days,Interval Months,Interval Hours,Interval Landings,Interval Cycles,Interval RIN,Tolerance Months,Tolerance Days,Tolerance Hours,Tolerance Landings,Tolerance Cycles,Tolerance RIN,Number of Instance,Next Due Date,Max Next Due Date,Next Due Hours,Max Next Due Hours,Next Due Landings,Max Next Due Landings,Next Due Cycles,Max Next Due Cycles,Next Due RIN,Max Next Due RIN,Remaining Days,Max Remaining Days,Remaining Months,Max Remaining Months,Remaining Hours,Max Remaining Hours ,Remaining Landings,Max Remaining Landings,Remaining Cycles,Max Remaining Cycles,Remaining RIN,Max Remaining RIN,Is Optional,Next Due Status,Aircraft Grounded,Estimated Due Date,Months Since New,Months Since Overhaul,Months Since Repair,Hours Since New,Hours Since Overhaul,Hours Since Repair,Landings Since New,Landings Since Overhaul,Landings Since Repair,Tags,SalesForce Case Number
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 56,Airframe,6605.90,,22168,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,"C/W HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE ref AW109SP AMP CH 25-56. NO defects noted,
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal:",04/14/2026,6572.20,22045,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/13/2026,,6622.20,,,,,,,,15,,1,,16.30,,,,,,,,No,Coming Due,,05/08/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 56,Airframe,6605.90,,22168,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6622.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 56,Airframe,6605.90,,22168,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6672.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 56,Airframe,6605.90,,22168,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,60,,,,,,,,,,,,3,06/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 56,Airframe,6605.90,,22168,,INSPECTION,,,,"HOIST SUPPORT FRAME ASSY AND BACK-UP STRUCTURE - EXAMINE FOR CRACKS, CORROSION AND DAMAGE",,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6722.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 58,Airframe,6605.90,,22168,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,"C/W RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA ref AW109SP AMP CH 25-58. No defects noted.
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal:",04/14/2026,6572.20,22045,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/13/2026,,6622.20,,,,,,,,15,,1,,16.30,,,,,,,,No,Coming Due,,05/08/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 58,Airframe,6605.90,,22168,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6622.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 58,Airframe,6605.90,,22168,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6672.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 58,Airframe,6605.90,,22168,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,60,,,,,,,,,,,,3,06/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 58,Airframe,6605.90,,22168,,INSPECTION,,,,"RESCUE HOIST BOOM - EXAMINE FOR CONDITION, SECURITY AND DAMAGE. TASK INCLUDES A GVI OF ADJACENT FUSELAGE AREA",,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6722.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 61,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,"C/W RESCUE HOIST CABLE - DIMENSIONAL CHECK ref AW109SP AMP CH25, No defects noted.
Hoist 3HRL4ASSY44316 SN 00336 Removed at AF TT 669.0
TSI 383.5  Hoist Counter: 3.1  Remaining at Removal:",04/14/2026,6572.20,22045,,,60,0,50.00,0,0.00,0.00,,10,10.00,,,,,06/13/2026,,6622.20,,,,,,,,15,,1,,16.30,,,,,,,,No,Coming Due,,05/08/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 61,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6622.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 61,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6672.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 61,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,60,,,,,,,,,,,,3,06/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,25 61,Airframe,6605.90,,22168,,INSPECTION,,,,RESCUE HOIST CABLE - DIMENSIONAL CHECK,,,,,,,,,,,,,,,50.00,,,,,,,,,,4,,,6722.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 02[218],Airframe,6605.90,,22168,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,"C/W MAIN ROTOR FLOATING RING AND DROOP STOP PLATES GREASE - SERVICING ref AW109SP AMP CH [62-02] .
[10 HOUR WINDOW] [10 DAY WINDOW]",04/14/2026,6572.20,22045,,,90,0,50.00,0,0.00,0.00,,10,10.00,,,,,07/13/2026,,6622.20,,,,,,,,14,,2,,16.30,,,,,,,,No,Coming Due,,05/08/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 02[218],Airframe,6605.90,,22168,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6622.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 02[218],Airframe,6605.90,,22168,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6672.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 02[218],Airframe,6605.90,,22168,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,,,50.00,,,,,,,,,,3,,,6722.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 02[218],Airframe,6605.90,,22168,,INSPECTION,,,,MAIN ROTOR FLOATING RING AND DROOP STOP PLATES - GREASE - SERVICING [62-02],,,,,,,,,,,,,90,,,,,,,,,,,,4,07/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 03[219],Airframe,6605.90,,22168,,INSPECTION,,,,SWASHPLATE (3 PLACES) - GREASE - SERVICING [62-03],,,,,,,"C/W SWASHPLATE (3 PLACES) GREASE - SERVICING ref AW109SP AMP CH [62-03] -219 service with Aeroshell 22.
[10 HOUR WINDOW] [10 DAY WINDOW]",04/14/2026,6572.20,22045,,,90,0,50.00,0,0.00,0.00,,10,10.00,,,,,07/13/2026,,6622.20,,,,,,,,14,,2,,16.30,,,,,,,,No,Coming Due,,05/08/2026,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 03[219],Airframe,6605.90,,22168,,INSPECTION,,,,SWASHPLATE (3 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,1,,,6622.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 03[219],Airframe,6605.90,,22168,,INSPECTION,,,,SWASHPLATE (3 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,2,,,6672.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 03[219],Airframe,6605.90,,22168,,INSPECTION,,,,SWASHPLATE (3 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,,,50.00,,,,,,,,,,3,,,6722.20,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N281HC,IHC Health Services,04/29/2026,6605.90,22168,62 03[219],Airframe,6605.90,,22168,,INSPECTION,,,,SWASHPLATE (3 PLACES) - GREASE - SERVICING [62-03],,,,,,,,,,,,,90,,,,,,,,,,,,4,07/13/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,"OAT +8 PA 4145 IAS 0
ENG 1 N1 89.7 TQ 92 TOT 711 N2 99
ENG 2 N1 89.8 TQ 90 TOT 716 N2 99",04/21/2026,7027.10,26075,,,30,0,25.00,0,0.00,0.00,0,0,5.00,0,0.00,0.00,,05/21/2026,,7052.10,,,,,,,,22,,0,,17.30,,,,,,,,No,Coming Due,,05/09/2026,,,,,,,,,,PILOT GOM,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,,,25.00,,,,,,,,,,1,,,7052.10,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,,,25.00,,,,,,,,,,2,,,7077.10,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,30,,,,,,,,,,,,3,05/21/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,,,25.00,,,,,,,,,,4,,,7102.10,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,,,25.00,,,,,,,,,,5,,,7127.10,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,30,,,,,,,,,,,,6,06/20/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,,,25.00,,,,,,,,,,7,,,7152.10,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,,,25.00,,,,,,,,,,8,,,7177.10,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N271HC,IHC Health Services,04/28/2026,7034.80,26089,72 0100.1,Airframe,7034.80,,26089,,INSPECTION,,CONDITION CHECK,,POWER ASSURANCE CHECK,RFM,,,,,,,,,,,,30,,,,,,,,,,,,9,07/20/2026,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,62 MI62-01,Airframe,3410.00,,11378,92.00,INSPECTION,,INSPECT,,"ELASTOMERIC BEARING - INSPECT FOR CRACKING, SEPARATION OF SHIMS, BLOWING, RUBBER POWDER AND/OR CRUMBS - MANDATORY INSPECTION [62-01]",,,,,,,"PN 109-0111-04-101, RETIREMENT LIFE: 46,000 LANDINGS",04/04/2026,3368.40,11230,,92.00,0,0,60.00,0,0.00,0.00,,,,,,,,,,3428.40,,,,,,,,,,,,18.40,,,,,,,,No,10+ Days,,05/09/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,62 MI62-01,Airframe,3410.00,,11378,92.00,INSPECTION,,INSPECT,,"ELASTOMERIC BEARING - INSPECT FOR CRACKING, SEPARATION OF SHIMS, BLOWING, RUBBER POWDER AND/OR CRUMBS - MANDATORY INSPECTION [62-01]",,,,,,,,,,,,,,,60.00,,,,,,,,,,1,,,3428.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,62 MI62-01,Airframe,3410.00,,11378,92.00,INSPECTION,,INSPECT,,"ELASTOMERIC BEARING - INSPECT FOR CRACKING, SEPARATION OF SHIMS, BLOWING, RUBBER POWDER AND/OR CRUMBS - MANDATORY INSPECTION [62-01]",,,,,,,,,,,,,,,60.00,,,,,,,,,,2,,,3488.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,62 MI62-01,Airframe,3410.00,,11378,92.00,INSPECTION,,INSPECT,,"ELASTOMERIC BEARING - INSPECT FOR CRACKING, SEPARATION OF SHIMS, BLOWING, RUBBER POWDER AND/OR CRUMBS - MANDATORY INSPECTION [62-01]",,,,,,,,,,,,,,,60.00,,,,,,,,,,3,,,3548.40,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,05 1005,Airframe,3410.00,,11378,92.00,INSPECTION,,,,200 HOUR INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-02A-00,,,,,,C/W AMPI CH 5Section 05-40 Scheduled maintenance checks\0B-B-05-44-00-02A-028A-D 200-hour inspections . Determined serviceable at this time.,01/07/2026,3228.50,10685,,92.00,0,0,200.00,0,0.00,0.00,,,10.00,,,,,,,3428.50,,,,,,,,,,,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,05 1005,Airframe,3410.00,,11378,92.00,INSPECTION,,,,200 HOUR INSPECTION (SCHEDULED INSPECTION PROGRAM),0B-B-05-44-00-02A-00,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,21 90 [2],Airframe,3410.00,,11378,92.00,INSPECTION,,,,"ENVIRONMENTAL CONTROL SYSTEM [OPT] - BLEED AIR LINES, PIPES, JOINTS AND FITTINGS - EXAMINE FOR CONDITION AND SECURITY",,,,,,,USE WRENCH TO VERIFY TIGHTNESS OF  FITTINGS  AT HEAT EXCHANGER  INLET. THIS FITTING HAS A HISTORY OF LOOSNING RESULTING IN  DAMAGE TO FLARED FITTING.,01/06/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,2,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,21 90 [2],Airframe,3410.00,,11378,92.00,INSPECTION,,,,"ENVIRONMENTAL CONTROL SYSTEM [OPT] - BLEED AIR LINES, PIPES, JOINTS AND FITTINGS - EXAMINE FOR CONDITION AND SECURITY",,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,21 90 [3],Airframe,3410.00,,11378,92.00,INSPECTION,,,,ENVIRONMENTAL CONTROL SYSTEM [OPT] - BLEED AIR OVERTEMPERATURE SWITCH - DO FUNCTION TEST,,,,,,,[10 HOUR WINDOW],01/05/2026,3228.50,10685,,92.00,0,0,200.00,0,0.00,0.00,,,10.00,,,,,,,3428.50,,,,,,,,,,,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,21 90 [3],Airframe,3410.00,,11378,92.00,INSPECTION,,,,ENVIRONMENTAL CONTROL SYSTEM [OPT] - BLEED AIR OVERTEMPERATURE SWITCH - DO FUNCTION TEST,,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,25 STC SR03096NY,Airframe,3410.00,,11378,92.00,INSPECTION,,,,STC- INSTALLATION OF AERONAUTICAL ACCESSORIES SUPER NIGHT SCANNER SEARCHLIGHT-AFT POSITION,,,,,,,"C/W 200Hr/12 month  INSTALLATION OF AERONAUTICAL ACCESSORIES SUPER NIGHT SCANNER SEARCHLIGHT-AFT POSITION IAW 337 dated 9 Oct, 2014",01/05/2026,3228.50,10685,,92.00,0,12,200.00,,0.00,0.00,,,,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,ICA,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,25 STC SR03096NY,Airframe,3410.00,,11378,92.00,INSPECTION,,,,STC- INSTALLATION OF AERONAUTICAL ACCESSORIES SUPER NIGHT SCANNER SEARCHLIGHT-AFT POSITION,,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,29 02[128/129],Airframe,3410.00,,11378,92.00,INSPECTION,,,,FLIGHT CONTROL HYDRAULIC SYSTEM ACCUMULATORS (2 OFF) - FILL WITH NITROGEN - SERVICING [29-02],,,,,,,,01/05/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,3,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,29 02[128/129],Airframe,3410.00,,11378,92.00,INSPECTION,,,,FLIGHT CONTROL HYDRAULIC SYSTEM ACCUMULATORS (2 OFF) - FILL WITH NITROGEN - SERVICING [29-02],,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,53 09,Airframe,3410.00,,11378,92.00,INSPECTION,,,,TAIL ROTOR DRIVE SHAFT SUPPORTS AND ADJACENT FUSELAGE/TAIL AREA - EXAMINE ALL TAIL ROTOR DRIVE SHAFT SUPPORTS FOR CONDITION & CORROSION INCLUDING ADJACENT FUSELAGE/TAIL AREA FOR CRACKS - SPECIAL INSPECTION [53-09],,,,,,,,01/06/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,2,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,53 09,Airframe,3410.00,,11378,92.00,INSPECTION,,,,TAIL ROTOR DRIVE SHAFT SUPPORTS AND ADJACENT FUSELAGE/TAIL AREA - EXAMINE ALL TAIL ROTOR DRIVE SHAFT SUPPORTS FOR CONDITION & CORROSION INCLUDING ADJACENT FUSELAGE/TAIL AREA FOR CRACKS - SPECIAL INSPECTION [53-09],,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,53 13,Airframe,3410.00,,11378,92.00,INSPECTION,,,,"FWD AND AFT MGB FITTINGS, LH/RH - DO A VISUAL INSPECTION FOR CORROSION, CRACKS AND PROPER CONDITION OF JOINTS - SPECIAL INSPECTION [53-13]",,,,,,,,01/06/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,2,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,53 13,Airframe,3410.00,,11378,92.00,INSPECTION,,,,"FWD AND AFT MGB FITTINGS, LH/RH - DO A VISUAL INSPECTION FOR CORROSION, CRACKS AND PROPER CONDITION OF JOINTS - SPECIAL INSPECTION [53-13]",,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,63 01[243],Airframe,3410.00,,11378,92.00,INSPECTION,,,,MAIN TRANSMISSION CHIP DETECTORS - DO OPERATIONAL TEST - SPECIAL INSPECTION [63-01],,,,,,,,01/06/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,2,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,63 01[243],Airframe,3410.00,,11378,92.00,INSPECTION,,,,MAIN TRANSMISSION CHIP DETECTORS - DO OPERATIONAL TEST - SPECIAL INSPECTION [63-01],,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,64 MI64-01,Airframe,3410.00,,11378,92.00,INSPECTION,,,,"ELASTOMERIC BUSHING - INSPECT FOR CRACKING, BLOWING, RUBBER AND/OR CRUMBS - MANDATORY INSPECTION [64-01]",,,,,,,PN 709-0160V01-101,01/05/2026,3228.50,10685,,92.00,0,0,200.00,0,0.00,0.00,,,,,,,,,,3428.50,,,,,,,,,,,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,64 MI64-01,Airframe,3410.00,,11378,92.00,INSPECTION,,,,"ELASTOMERIC BUSHING - INSPECT FOR CRACKING, BLOWING, RUBBER AND/OR CRUMBS - MANDATORY INSPECTION [64-01]",,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,65 01[288],Airframe,3410.00,,11378,92.00,INSPECTION,,,,90-DEGREE GEARBOX CHIP DETECTOR - DO OPERATIONAL TEST - SPECIAL INSPECTION [65-01],,,,,,,,01/05/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,2,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,65 01[288],Airframe,3410.00,,11378,92.00,INSPECTION,,,,90-DEGREE GEARBOX CHIP DETECTOR - DO OPERATIONAL TEST - SPECIAL INSPECTION [65-01],,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,67 01[304],Airframe,3410.00,,11378,92.00,INSPECTION,,,,MAIN ROTOR SERVO ACTUATORS (3 OFF) - GREASE - SERVICING [67-01],,,,,,,,01/05/2026,3228.50,10685,,92.00,0,12,200.00,0,0.00,0.00,3,,10.00,,,,,01/31/2027,,3428.50,,,,,,,,2,,9,,18.50,,,,,,,,No,10+ Days,,05/10/2026,,,,,,,,,,,
N531HC,IHC Health Services,04/29/2026,3410.00,11378,67 01[304],Airframe,3410.00,,11378,92.00,INSPECTION,,,,MAIN ROTOR SERVO ACTUATORS (3 OFF) - GREASE - SERVICING [67-01],,,,,,,,,,,,,,,200.00,,,,,,,,,,1,,,3428.50,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,,,,,
