COMPLIANCE DATE,REGISTRATION,TRACKED BY,MODEL,SERIAL NUMBER,TASK DESCRIPTION,ATA CODE,MFG.CODE,ITEM NUMBER,PART NUMBER REMOVED,SERIAL NUMBER REMOVED,REMOVAL REASON,ACCUMULATED MONTHS,ACCUMULATED HOURS,ACCUMULATED LANDINGS,ACCUMULATED CYCLES,PART NUMBER INSTALLED,SERIAL NUMBER INSTALLED,INSTALLED STATUS,MSN AT INSTALL,TSN AT INSTALL,LSN AT INSTALL,CSN AT INSTALL,MSO AT INSTALL,TSO AT INSTALL,LSO AT INSTALL,CSO AT INSTALL
11/09/2016,N531HC,Airframe,A109SP,22366,RII      LINK ASSEMBLY 1 - RETIREMENT-HOIST PENALTY ITEM,64,RL64-05.1,624,,,,,,,,109-0040-47-1,22366-1,[N] New,,0.00,0,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      LINK ASSEMBLY 2 - RETIREMENT-HOIST PENALTY ITEM,64,RL64-05.2,395,,,,,,,,109-0040-47-1,22366-2,[N] New,,0.00,0,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      STRAP PLUG 1 - RETIREMENT,64,RL64-09.1,971,,,,,,,,109-8131-06-1,1101.,[N] New,,0.00,0,0.00,,,,
11/09/2016,N531HC,Airframe,A109SP,22366,RII      STRAP PLUG 2 - RETIREMENT,64,RL64-09.2,914,,,,,,,,109-8131-06-1,1102,[N] New,,0.00,0,0.00,,,,
11/09/2016,N531HC,Airframe,A109SP,22366,RII      SUPPORT - RETIREMENT-HOIST PENALTY ITEM,64,RL64-11,477,,,,,,,,109-0040-49-5,22366,[N] New,,0.00,0,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      TAIL ROTOR HUB ASSY,65,2015,492,,,,,,,,109-0162-01-107,297,[N] New,,0.00,0,,,,,
11/09/2016,N531HC,Airframe,A109SP,22366,RII      FLANGE ADAPTER 1 - RETIREMENT,65,RL65-06.1,664,,,,,,,,109-0425-01-3,640,[N] New,,0.00,0,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      FLANGE ADAPTER 2 - RETIREMENT,65,RL65-06.2,648,,,,,,,,109-0425-01-3,641,[N] New,,0.00,0,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      TAIL ROTOR SHAFT ASSEMBLY - RETIREMENT - #2,65,RL65-07.2,137,,,,,,,,109-8412-02-3,20104,[N] New,,0.00,0,0.00,,,,0.00
11/09/2016,N531HC,Engine 1,PW207C,BH-0821,NO. 1 ENGINE - TURBO MACHINERY MODULE OVERHAUL,72,1041,51,,,,,,,,3053006,TM-BH0821,,,,0,0.00,0,0.00,0,0.00
11/09/2016,N531HC,Engine 2,PW207C,BH-0819,NO. 2 ENGINE - TURBO MACHINERY MODULE OVERHAUL,72,1041,35,,,,,,,,3053006,TM-BH0819,[N] New,,,0,,,0.00,0,0.00
11/09/2016,N531HC,Engine 1,PW207C,BH-0821,NO. 1 ENGINE - REDUCTION GEARBOX OVERHAUL,72,1043,26,,,,,,,,3053005,RGB-BH0821,,,,0,0.00,0,0.00,0,0.00
11/09/2016,N531HC,Engine 2,PW207C,BH-0819,NO. 2 ENGINE - REDUCTION GEARBOX OVERHAUL,72,1043,56,,,,,,,,3053005,RGB-BH0819,[N] New,,,0,,,0.00,0,0.00
11/09/2016,N531HC,Engine 2,PW207C,BH-0819,NO. 2 ENGINE - CT STATOR,72,2031,65,,,,,,,,3072031CL05,HLAE624,,,,0,,,,0,
11/09/2016,N531HC,Eng 1 IM 1,PW207C,BH0821,NO. 1 ENGINE - IMPELLER LIFE LIMIT - #2,72,3019,1,,,,,,,,3074666-01,A003T968,,,0.00,0,0.00,,,0,
11/09/2016,N531HC,Eng 2 IM 2,PW207C,BH-0819,NO. 2 ENGINE - IMPELLER LIFE LIMIT - #2,72,3019,1,,,,,,,,3074666-01,A003RWR6,[N] New,,0.00,0,0.00,,,0,
11/09/2016,N531HC,ENG 1 CT 1,PW207C,BH-0821,NO. 1 ENGINE - COMPRESSOR TURBINE DISK LIFE LIMIT,72,5017,1,,,,,,,,3075684-01,A003W15N,,,0.00,0,0.00,,,0,
11/09/2016,N531HC,ENG 2 CT 2,PW207C,BH-0819,NO. 2 ENGINE - COMPRESSOR TURBINE DISK LIFE LIMIT,72,5017,1,,,,,,,,3075684-01,A003TEKY,[N] New,,0.00,0,0.00,,,0,
11/09/2016,N531HC,Eng 1 PT 1,PW207C,BH-0821,NO. 1 ENGINE - POWER TURBINE DISK LIFE LIMIT - #1,72,5111,1,,,,,,,,3075689-01,A003T732,,,0.00,0,0.00,,,0,
11/09/2016,N531HC,Eng 2 PT 2,PW207C,BH-0819,NO. 2 ENGINE - POWER TURBINE DISK LIFE LIMIT - #1,72,5111,1,,,,,,,,3075689-01,A003RAR3,[N] New,,0.00,0,0.00,,,0,
11/09/2016,N531HC,Engine 1,PW207C,BH-0821,RII      NO. 1 ENGINE - FUEL MANAGEMENT MODULE OVERHAUL,73,0022,46,,,,,,,,3054277-02,20467312,[N] New,,,0,0.00,0,0.00,0,0.00
11/09/2016,N531HC,Engine 2,PW207C,BH-0819,RII      NO. 2 ENGINE - FUEL MANAGEMENT MODULE OVERHAUL,73,0022,61,,,,,,,,3054277-02,20459652,[N] New,,,0,,,0.00,0,0.00
11/09/2016,N531HC,Airframe,AGUSTA A109SP,22366,LIFE JACKETS (P/N 66601-105),25,25-05,374,,,,,,,,PN,SN UNKNOWN,,0,,,,0,0.00,,
11/09/2016,N531HC,Airframe,AGUSTA A109SP,22366,FUEL FILTER ASSY L/H,28,2040.1,99,,,,,,,,306001,J12717,,,,,0.00,,0.00,,0.00
11/09/2016,N531HC,Airframe,AGUSTA A109SP,22366,FUEL FILTER ASSY R/H,28,2040.2,259,,,,,,,,306001,J12714,,,0.00,,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      HYDRAULIC PUMP #1,29,3030.1,87,,,,,,,,109-0760-42-105,FG314,,,0.00,,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      HYDRAULIC PUMP #2,29,3030.2,111,,,,,,,,109-0760-42-105,FG313,[N] New,,0.00,,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,HYDRAULIC PUMP - LEFT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.1,950,,,,,,,,45888,SN UNKNOWN,,,,,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,HYDRAULIC PUMP - RIGHT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.2,392,,,,,,,,45888,SN UNKNOWN,,,,,0.00,,,,0.00
11/09/2016,N531HC,Airframe,A109SP,22366,RII      NOSE LANDING GEAR STRUT - RETIREMENT,32,RL32-01,798,,,,,,,,109-0503-44-103,0890,[N] New,,0.00,0,0.00,,,,
11/09/2016,N531HC,Airframe,A109SP,22366,RII      KEVLAR OXYGEN BOTTLE - 15 YEAR LIFE LIMIT,35,0015,917,,,,,,,,PN,SN UNKNOWN,,0,0.00,0,0.00,0,0.00,0,
11/09/2016,N531HC,Airframe,A109SP,22366,FLOATING DROOP RING ASSY,62,2101,1378,,,,,,,,109-0111-09-103,UNK+1,[S] Serviceable,,,,,,,,
11/09/2016,N531HC,Airframe,A109SP,22366,RII      TAIL ROTOR HUB AND BLADE ASSY,65,2011,50,,,,,,,,109-0162-01-105,306,[N] New,,0.00,0,0.00,,,,0.00
11/01/2016,N261HC,Airframe,AGUSTA A109SP,22247,KEVLAR OXYGEN BOTTLE,35,0005,716,1270152-3,281-26824,[S] Scheduled,44,1721.20,,,1270152-3,25548,[I] Inspected,,,,,,,,
02/13/2013,N261HC,Airframe,AGUSTA A109SP,22247,KEVLAR OXYGEN BOTTLE,35,0005,716,,,,,,,,1270152-3,281-26824,,0,0.00,0,0.00,0,0.00,0,0.00
09/13/2016,N291HC,Airframe,A109SP,22313,LEVER - RETIREMENT,64,RL64-12,491,109-0130-21-103,MOR0831,[W] Worn To Limits,38,857.50,3126,0.00,109-0130-21-103,MOR0702,[S] Serviceable,,2186.50,,,,,,
07/12/2013,N291HC,Airframe,AGUSTA A109SP,22313,LEVER - RETIREMENT,64,RL64-12,491,,,,,,,,109-0130-21-103,MOR0831,,0,0.00,0,0.00,0,0.00,0,0.00
08/30/2016,N281HC,Airframe,AGUSTA A109SP,22310,HELIPILOT ACTUATOR ASSY - #1,22,1015.1,72,4012373-918,1211M995,[N] Other ( See Notes ),33,1193.40,4446,,4012373-918,1107M211,[S] Serviceable,,,,,,,,
11/01/2013,N281HC,Airframe,AGUSTA A109SP,22310,HELIPILOT ACTUATOR ASSY - #1,22,1015.1,72,,,,,,,,4012373-918,1203M600,,0,0.00,0,0.00,0,0.00,0,0.00
08/30/2016,N281HC,Airframe,AGUSTA A109SP,22310,HELIPILOT ACTUATOR ASSY - #2,22,1015.2,73,4012373-918,1301N146,[N] Other ( See Notes ),33,1193.40,4446,,4012373-918,070J088,[R] Repaired,,,,,,,,
11/01/2013,N281HC,Airframe,AGUSTA A109SP,22310,HELIPILOT ACTUATOR ASSY - #2,22,1015.2,73,,,,,,,,4012373-918,1205M756,,0,0.00,0,0.00,0,0.00,0,0.00
08/24/2016,N281HC,Airframe,AGUSTA A109SP,22310,ELECTRICAL STAND-BY INSTRUMENT SYSTEM (ESIS),34,1221,290,501-1860-0601,3331,[F] Failed,33,1176.60,4165,,501-1860-0603,4605,[R] Repaired,,,,,,,,
10/28/2013,N281HC,Airframe,AGUSTA A109SP,22310,ELECTRICAL STAND-BY INSTRUMENT SYSTEM (ESIS),34,1221,290,,,,,,,,501-1860-0601,3331,,-1,0.00,0,0.00,0,0.00,0,0.00
08/18/2016,N281HC,Airframe,A109SP,22310,STRAP PIN 1 - RETIREMENT,64,RL64-10.1,488,109-8131-08-1,V1143,[W] Worn To Limits,33,1183.90,4175,,109-8131-08-1,3530,[N] New,,0.00,0,,,,,
11/01/2013,N281HC,Airframe,AGUSTA A109SP,22310,STRAP PIN 1 - RETIREMENT,64,RL64-10.1,488,,,,,,,,109-8131-08-1,V1143,,0,0.00,0,0.00,0,0.00,0,0.00
08/18/2016,N281HC,Airframe,A109SP,22310,STRAP PIN 2 - RETIREMENT,64,RL64-10.2,489,109-8131-08-1,V1144,[W] Worn To Limits,33,1183.90,4175,,109-8131-08-1,3522,[N] New,,0.00,0,,,,,
11/01/2013,N281HC,Airframe,AGUSTA A109SP,22310,STRAP PIN 2 - RETIREMENT,64,RL64-10.2,489,,,,,,,,109-8131-08-1,V1144,,0,0.00,0,0.00,0,0.00,0,0.00
04/28/2016,N631HC,Airframe,A109SP,22349,(RII) SPHERICAL SLEEVE - RETIREMENT,62,RL62-09,2002,,,,,,,,109-0110-04-1,869,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,DIGITAL AIR DATA COMPUTER PILOT,34,1233.1,2296,No Part Removed,,,,,,,AC32.10.21.10.AU,1065624,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,DIGITAL AIR DATA COMPUTER PILOT,34,1233.1,2296,AC32.10.21.10.AW,1078552,[C] Convenience,0,0.00,,,No Part Installed,,,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,DIGITAL AIR DATA COMPUTER PILOT,34,1233.1,2296,,,,,,,,AC32.10.21.10.AW,1078552,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR SERVO ACTUATOR - RETIREMENT - #1,67,RL67-01.1,2108,,,,,,,,109-0110-42-144,14038,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,Vibration Absorber,18,,1927,,,,,,,,109-0824-70-101,No Lot Number,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) RH VIBRATION ABSORBER ASSEMBLY - DISCARD [18-01],18,DT18-01,970,109-0824-70-101,No Lot Number,[C] Convenience,,,,,109-0824-70-101,No Lot Number,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,HEAT EXCHANGER ECS,21,,1932,,,,,,,,8585C000-001,3919,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ENVIROMENTAL CONTROL SYSTEM COOLING TURBINE -OVERHAUL (21-02),21,CO21-02,1931,,,,,,,,1538D000-003,1904,[N] New,,0.00,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      ENVIRONMENTAL CONTROL SYSTEM COOLING TURBINE-OVERHAUL [21-02],21,CO21-02,62,,,,,,,,1538D000-003,TEMPLATE,,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,EFIS COOLING FAN-OVERHAUL (21-03) #2,21,CO21-03,1934,,,,,,,,109-0716V03-103,15131,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,EFIS COOLING FAN-OVERHAUL (21-03) #3,21,CO21-03,1935,,,,,,,,109-0716V03-101,15324,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,EFIS COOLING FAN-OVERHAUL (21-03)-#1,21,CO21-03,1933,,,,,,,,109-0716V03-103,15136,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      COLLECTIVE RESOLVER,22,1002,65,,,,,,,,7007453-902,TEMPLATE,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      ROLL RESOLVER,22,1003.1,66,,,,,,,,7007453-902,TEMPLATE,,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      PITCH RESOLVER,22,1003.2,67,,,,,,,,7007453-902,TEMPLATE,,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      YAW RESOLVER,22,1003.3,68,,,,,,,,7007453-902,TEMPLATE,,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) HYDRAULIC PUMP - LEFT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.1,1949,,,,,,,,45888,No Lot Number,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) HYDRAULIC PUMP - RIGHT - VESPAL SPLINED ADAPTER - DISCARD [29-01],29,DT29-01.2,1946,,,,,,,,45888,No Lot Number,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      NOSE LANDING GEAR STRUT - RETIREMENT,32,RL32-01,2031,,,,,,,,109-0503-44-103,898,,,0.00,0,0.00,,,0,0.00
04/27/2016,N631HC,Airframe,A109SP,22349,OUTSIDE TEMP SENSOR #2,34,1229.1,2298,,,,,,,,109-0744-12-105,NA,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,DIGITAL AIR DATA COMPUTER COPILOT,34,1233.2,2297,,,,,,,,AC32.10.21.10.AW,1078552,[N] New,0,0.00,,,0,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) FORWARD INTERFACE FITTING LIFE LIMIT - #1,53,RIL53-01.1,1958,,,,,,,,109-0332-34-103,No Lot Number,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) FORWARD INTERFACE FITTING LIFE LIMIT - #2,53,RIL53-01.2,1959,,,,,,,,109-0332-34-104,No Lot Number,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) AFT INTERFACE FITTING LIFE LIMIT - #1,53,RIL53-02.1,1961,,,,,,,,109-0344-23-103,No Lot Number,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) AFT INTERFACE FITTING LIFE LIMIT - #2,53,RIL53-02.2,1962,,,,,,,,109-0344-23-104,No Lot Number,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) LEFT ELEVATOR - RETIREMENT,55,RIL55-01,1966,,,,,,,,109-0200-02-807,GSE0016R,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) RIGHT ELEVATOR - RETIREMENT,55,RIL55-02,1964,,,,,,,,109-0200-02-808,GSE0016R,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) TORQUE TUBE CLAMP ASSEMBLY LEFT - RETIREMENT,55,RL55-0.3.1,1967,,,,,,,,109-0210-03-101,GSE0016,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) TORQUE TUBE CLAMP ASSEMBLY RIGHT - RETIREMENT,55,RL55-03.2,2161,,,,,,,,109-0210-03-101,GSE0016.,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) STATIONARY SCISSOR SLEEVE 1 - RETIREMENT,62,RIL62-08.1,1973,,,,,,,,109-0110-21-103,MCR02140,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) BLADE 1 (COMPOSITE MATERIAL) - RETIREMENT,62,RL62-01.1,1991,,,,,,,,709-0104-01-111,1160,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) BLADE 2 (COMPOSITE MATERIAL) - RETIREMENT,62,RL62-01.2,1993,,,,,,,,709-0104-01-111,1182,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) BLADE 3 (COMPOSITE MATERIAL) - RETIREMENT,62,RL62-01.3,1994,,,,,,,,709-0104-01-111,1186,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) BLADE 4 (COMPOSITE MATERIAL) - RETIREMENT,62,RL62-01.4,1995,,,,,,,,709-0104-01-111,1183,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) FIXED SWASHPLATE ASSEMBLY - RETIREMENT,62,RL62-03,1998,,,,,,,,109-0110-63-5,V199,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ROTATING SWASHPLATE - RETIREMENT,62,RL62-05,1999,,,,,,,,109-0134-03-105,295.,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ROTATING SWASHPLATE GREASING BOLT 1 - RETIREMENT,62,RL62-06.1,2134,,,,,,,,109-0110-90-107,OM49536.,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ROTATING SWASHPLATE GREASING BOLT 2 - RETIREMENT,62,RL62-06.2,1997,,,,,,,,109-0110-90-107,OM49537,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ROTATING SWASHPLATE LOCKING RING - RETIREMENT,62,RL62-07,2001,,,,,,,,109-0134-11-103,318,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) STATIONARY SCISSOR SLEEVE 2 - RETIREMENT,62,RL62-08.1,1974,,,,,,,,109-0110-21-103,MCR02142,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) SWASHPLATE SUPPORT - RETIREMENT,62,RL62-10,2004,,,,,,,,109-0134-29-101,8,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) UPPER FIXED HALF-SCISSOR - RETIREMENT,62,RL62-11,1975,,,,,,,,109-0110-54-111,MCR01100,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) UPPER FIXED HALF-SCISSOR ATTACHMENT FITTING - RETIREMENT,62,RL62-12,2006,,,,,,,,109-0110-38-1,350,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) LOWER FIXED HALF-SCISSOR SUPPORT - RETIREMENT,62,RL62-14,2088,,,,,,,,109-0110-53-1,MMA162,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR SHAFT ASSEMBLY - RETIREMENT,63,RL63-04,2092,,,,,,,,109-0405-76-107,V563,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII             UPPER CASE ASSEMBLY - RETIREMENT,63,RL63-07,2090,,,,,,,,109-0402-45-101,720,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) 90-DEGREE GEARBOX CROWN GEAR - RETIREMENT,65,RL65-01,2280,,,,,,,,109-0443-01-103,TUR00463,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) 90-DEGREE GEARBOX PINION - RETIREMENT,65,RL65-02,2279,,,,,,,,109-0433-01-107,TUR00524,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) SLEEVE MOUNTING - RETIREMENT,65,RL65-03,2281,,,,,,,,109-0435-31-1,COS2016,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII             TAIL ROTOR SHAFT ASSEMBLY - RETIREMENT,65,RL65-04,2283,,,,,,,,109-0445-08-117,TUR00483,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII CASE ASSEMBLY - RETIREMENT APPLICABLE TO  -123 AND GREATER,65,RL65-05,2282,,,,,,,,109-0442-01-131,TUR00401,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      MAGNETIC BRAKE ROLL,67,3020,551,,,,,,,,109-0021-18-1,TEMPLATE,,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-01],67,CO67-01,2284,,,,,,,,109-0110-42-144,14038.,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-02],67,CO67-02,2285,,,,,,,,109-0110-42-145,15029.,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR SERVOACTUATOR ASSEMBLY - OVERHAUL [67-03],67,CO67-03,2286,,,,,,,,109-0110-42-146,16031.,[N] New,,,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR SERVO ACTUATOR - RETIREMENT - #2,67,RL67-01.2,2109,,,,,,,,109-0110-42-145,15029,[N] New,,0.00,,,,0.00,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR ACTUATOR ATTACHMENT - RETIREMENT #1,67,RL67-02.1,2287,,,,,,,,28007GR124,Unknown,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR ACTUATOR ATTACHMENT - RETIREMENT #2,67,RL67-02.2,2288,,,,,,,,28007GR124,UNKNOWN.,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) MAIN ROTOR ACTUATOR ATTACHMENT - RETIREMENT #3,67,RL67-02.3,2289,,,,,,,,28007GR124,UNKNOWN..,[N] New,,0.00,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) NOSE WHEEL BLOCK LEVER ASSY,32,2011,1951,,,,,,,,109-0503-44-103,0898,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ELASTOMERIC BEARING 2 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RK62-02.2,1982,,,,,,,,109-0111-04-101,1789,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ELASTOMERIC BEARING 1 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.1,1979,,,,,,,,109-0111-04-101,LK4222,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ELASTOMERIC BEARING 3 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.3,1983,,,,,,,,109-0111-04-101,LK4225,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) ELASTOMERIC BEARING 4 - MAIN ROTOR ASSEMBLY - RETIREMENT,62,RL62-02.4,1984,,,,,,,,109-0111-04-101,1787,[N] New,,1.40,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) HUB - MAIN ROTOR ASSY - RETIREMENT,62,RL62-04,1977,,,,,,,,109-0111-03-113,264,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,PLANETARY CARRIER - RETIREMENT,63,RL63-05,2093,,,,,,,,109-0405-10-105,V187,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,"RETENTION STRAP ASSEMBLY 1 - RETIREMENT
   RII",64,RL64-.06.1,2149,,,,,,,,109-8131-07-1,2074,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) HUB ASSEMBLY - RETIREMENT,64,RL64-04,2145,,,,,,,,109-0131-06-101,325,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      RETENTION STRAP ASSEMBLY 1 - RETIREMENT,64,RL64-06.1,2150,,,,,,,,109-8131-07-1,2075,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII             STRAP PLUG 1 - RETIREMENT,64,RL64-09.1,2146,,,,,,,,109-8131-06-1,862,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII      STRAP PLUG 2 - RETIREMENT,64,RL64-09.2,2148,,,,,,,,109-8131-06-1,863,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII             STRAP PIN 1 - RETIREMENT,64,RL64-10.1,2151,,,,,,,,109-8131-08-1,3458,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RII             STRAP PIN 2 - RETIREMENT,64,RL64-10.1,2153,,,,,,,,109-8131-08-1,3459,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,(RII) TAIL ROTOR SHAFT ASSEMBLY - RETIREMENT - #3,65,RL65-07.1,2103,,,,,,,,109-8412-02-1,V347,[N] New,,,0,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,ENVIROMENTAL ASSY,21,2001,1929,,,,,,,,5833C000-005,1852,[N] New,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,SHUT-OFF CHECK VALVE LH,21,2005.1,1985,,,,,,,,109-0711-09-103,2551,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,SHUT-OFF CHECK VALVE RH,21,2005.2,1986,,,,,,,,109-0711-09-103,2550,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RADIO TUNING #1 PLT,23,0011.1,1945,,,,,,,,597-2219-102,603,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,RADIO TUNING #2 PLT,23,0011.2,1948,,,,,,,,597-2219-102,604,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,TRANSMITTER VHF #1,23,0012.1,1950,,,,,,,,822-1872-110,4PPLR,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,TRANSMITTER VHF #2,23,0012.2,1952,,,,,,,,822-1872-110,4PPLT,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,VHF ANTENNA #1,23,1010.1,1953,,,,,,,,VFS10-90-2,9700,[I] Inspected,,,,,,,,
04/27/2016,N631HC,Airframe,A109SP,22349,VHF ANTENNA #2,23,1010.2,1955,,,,,,,,VFS10-90-2,9701,[I] Inspected,,,,,,,,
